episode_id,euphemism_gradient,cta_depth,future_framing,note
640fd32345ca4c9c92aa8591b0aa216c,0,0,false,no-termination-disposition
9f650f25cd5a4b499e1e6580f8ed57e9,0,0,false,no-termination-disposition
a7a368a630a14312ba4e6a197d429d0a,0,0,false,no-termination-disposition
ee1968d6006b4c7885c09495566ffedc,0,0,false,no-termination-disposition
78bc7c6363404344804c53b27125fb2f,1,0,false,
9c387ec458a64064a4fe25e16e496fb8,0,0,false,no-termination-disposition
dfc08a44fbf9424da8877ef2cc3744f0,0,0,false,no-termination-disposition
04d4d582c6c14302aa221759512a1984,1,0,false,
b94e943d3b4b4199a9349d184f357656,1,0,false,
17ddaa50db9c42c2b1517b4ba505f974,1,0,false,
f69c082055a844f8b0001fce5836a52e,0,0,false,no-termination-disposition
de89002fa5b14ada918f20989b81dd5c,1,0,false,
c764950936f2453f92155977d5714293,0,0,false,no-termination-disposition
34dba78e7b05478796298468694f1f85,1,0,false,
f8a6564fc7ff49a78d71526de80a6d56,0,0,false,no-termination-disposition
f65913b26f34472e8bc98898575c2cee,1,0,false,
9b3e2fbdd5a74d949ca23df1e5014a46,1,0,false,
2b5906e7d62642b6807c85080a6f0234,0,0,false,no-termination-disposition
7e529c94395d4bc688d529ac2dfa814d,1,0,false,
72f295989fd346bd8d2a79b145538e78,1,0,false,
151dc506f81742f6ad34857a78a8eba4,0,0,false,no-termination-disposition
77ac5ce47bb64b799edeed173962c5e4,0,0,false,no-termination-disposition
34041d5d927b40f9b4a63ed45bb8b109,1,0,false,
0c2d1b418c33409bb77f3f381cfa347f,1,0,false,
2acbd6ee6cec47ae8307cf4f540071b9,0,0,false,no-termination-disposition
383ae07d61274708979b922767e62456,0,0,false,no-termination-disposition
1e432cb0a8444e078b4c23802d797eee,1,0,false,
9767ca2b84784749b45b3b89c74bc1ec,2,0,false,
5e0607fed6fa488bac57e743884dd296,1,0,false,
8614770d807048969a1242cfd71249a1,0,0,false,no-termination-disposition
9af6af907d724340a09a25e007061143,1,0,false,
72810257c58c40c692eab0b09b4bdeaf,2,0,false,
53e9d7c04deb4145bcfd692c4a9a7989,0,0,false,no-termination-disposition
3d510b75092f4151be5b8c2befc2b688,0,0,false,no-termination-disposition
4f27ffa79a144fe3962d3b0346776303,0,0,false,no-termination-disposition
e2df67920a054fbcba083f3f28239145,1,0,false,
c69bb90268294feca65525cbaa8af89d,0,0,false,no-termination-disposition
e9fd86a272b44066afe16b894abaccf6,0,0,false,no-termination-disposition
31ab5a593f094c65b2edfca30c8a4170,0,0,false,no-termination-disposition
415d30655db34a44bf8ec09d4cd2bac9,1,0,false,
fd78deea20e641b3bb1a8005da85ff6b,0,0,false,no-termination-disposition
e400c86f80894ecbbbc3e48faf8d9f3e,0,0,false,no-termination-disposition
a2577d29afd248b5836652703d3494a5,1,0,false,
b0f90ab829d24a36a0d3a72ab0bfaeea,0,0,false,no-termination-disposition
9a2fafa9c1454427b14a71c9d97e1b44,0,0,false,no-termination-disposition
e3f94dcd421241e594fefa9ca8b600d8,0,0,false,no-termination-disposition
944cd54273fd4a369e4bdff4152fdd76,0,0,false,no-termination-disposition
85bc13b8f944431aa32cf1c6270eb987,0,0,false,no-termination-disposition
0c431929593b4b32b3b55a424351d6d5,1,0,false,
0bd3fb0c4ae7424eb56be68801a086e1,0,0,false,no-termination-disposition
b9e58f14ad264808b59841aa2dfb90ce,0,0,false,no-termination-disposition
fde9010d03c74f3591fa0df43b1064a3,0,0,false,no-termination-disposition
7e3d2445d7154abf803488a2c9e1af74,0,0,false,no-termination-disposition
dfc3a0776cce4bb7b6a0a041b2707b5d,0,0,false,no-termination-disposition
ae6a40cb45c3470dbc675ee05856950c,1,0,false,
753ec63e6f6742e48a0576e634dd98ef,0,0,false,no-termination-disposition
0e115e2f3d7a483d95596d9386a0b1c0,0,0,false,no-termination-disposition
7c0223196a824e53928e436777e945a1,1,0,false,
ec092bd5b92742109a1dc15ffc04b1f1,0,0,false,no-termination-disposition
c2ce512ac7274d94855c5cec379f7261,1,0,false,
dd2201deddf645e98ae5829ce60913fa,0,0,false,no-termination-disposition
6af235b860c246268066cc15bfd709e8,0,0,false,no-termination-disposition
e70c228693e84359a995cbaab8ce9b35,0,0,false,no-termination-disposition
adbc5fd62d6c4a67acae23bf0337c0e1,2,0,false,
ca5fed0ac03745e18d9c98bc8294bb4b,1,0,false,
c7f5ab8bf24f4691b98cb72d8596a6ac,0,0,false,no-termination-disposition
42b20a75ae174b4aa182adf1ad9ec233,1,0,false,
2bf2c9068b024a25a0c43dc9ea12f075,0,0,false,no-termination-disposition
9bec37722363482c8f45f44cd23386ed,0,0,false,no-termination-disposition
ab9a4881f33e4d92bc3342c8440d42e8,1,0,false,
25fba4c806044e7584da0ad86deb1b29,1,0,false,
063b1ddd75f640e2859e3ac3b338879f,0,0,false,no-termination-disposition
e60eb327885d4a0ca5cbc91ec5c0196c,0,0,false,no-termination-disposition
8384f7d9520742c79674c97a2d10a432,1,0,false,
914ffc9f636b46ce93fc27e17f383f7b,0,0,false,no-termination-disposition
ba045b577af845658bed97f3339a3b48,0,0,false,no-termination-disposition
0e5d9173319d4b579637aedb7b07c699,0,0,false,no-termination-disposition
3e497bb5de534e6bb3b29016e7d015f4,0,0,false,no-termination-disposition
77c3f40c7bf74ee59a688cfe9bac465c,0,0,false,no-termination-disposition
87f7ad1257d14b33935081eaa9d39d7e,0,0,false,no-termination-disposition
190b02d30d0f4994bfea6f0bdd9e767b,0,0,false,no-termination-disposition
cf97096d6c4a430f9167f33bfda131e7,0,0,false,no-termination-disposition
0cea6c255b4b4edd89af35967542ef64,0,0,false,no-termination-disposition
de6ae97123034ff79fb16dd426935b5c,0,0,false,no-termination-disposition
e3d52bc14f6f4730b4f47971fdb67f82,0,0,false,no-termination-disposition
0aa61cbe787b4f5684a7c6cd8ebedfc0,0,0,false,no-termination-disposition
f67a7e4586fe40d0823b0a0258059ae0,1,0,false,
cf54de32783b4bb38c460f1ebb1a55cc,0,0,false,no-termination-disposition
63e8bd4648714020a81c4b740148c7b9,0,0,false,no-termination-disposition
7303e89e8fe8465883bab78d5485d4d0,0,0,false,no-termination-disposition
441d9986c4a641309bb0ba8e466bd610,0,0,false,no-termination-disposition
ddddfb7ab347468f81ce7cd2ee357053,0,0,false,no-termination-disposition
6cd4111afa8f44c4b774adefd6fb04fb,1,0,false,
70f52c1650a944939c7fa80c1279e216,0,0,false,no-termination-disposition
b8ff5ca5288947b98b71c1e3b3abb098,1,0,false,
bf8c84fdbfa543b0b483e64cd03f7509,0,0,false,no-termination-disposition
11271418b88d44eca25122cff672d6b9,1,0,false,
834683bd329e45a096b8bac4512a6525,0,0,false,no-termination-disposition
0a5ae1b89ea043b7a59a5f5ee984bee3,0,0,false,no-termination-disposition
0131103b18f648f3bbec7876fc924f5b,0,0,false,no-termination-disposition
a9d4c47696614e98a2e41b0a0d73ce91,0,0,false,no-termination-disposition
87999e304ab044ddb15a769485d74758,1,0,false,
033715995d0544b3b55bb5501f7b3362,0,0,false,no-termination-disposition
345a83af9fbc4b5ab0769547489a0d13,0,0,false,no-termination-disposition
be3243ba9f51481885572b9454833bfd,0,0,false,no-termination-disposition
73f0e79d27c64d28adbd4e94b2e88b65,0,0,false,no-termination-disposition
e30e2d8358654d58a7c9c21fbdafecd3,0,0,false,no-termination-disposition
5dd0d548cf5547c699aa60911b034691,0,0,false,no-termination-disposition
939fd4cdde0f4c34906fdead83064a24,0,0,false,no-termination-disposition
09f4088977ae4a5aaed2038aedccf1e8,0,0,false,no-termination-disposition
1c4af47cd50248449ed57aedfde0c753,0,0,false,no-termination-disposition
4748d225d2254a00b3efe98295b83ab2,0,0,false,no-termination-disposition
372fee0df45243db864156806e9de66a,0,0,false,no-termination-disposition
ca0c6d3c68ed48a18e71bc90d06309c2,0,0,false,no-termination-disposition
52c640ad7272472fb4718f85a43256e7,0,0,false,no-termination-disposition
a7c09ffff9ef415fa402ee6917e427af,0,0,false,no-termination-disposition
dd5915da4a054626b5e1e0be71519605,0,0,false,no-termination-disposition
cb52f0184e8a4c5badae28f4543bf0b7,0,0,false,no-termination-disposition
54104ff7ae6b4e3fab9832309a8b7004,0,0,false,no-termination-disposition
5be728892b74439eb673857b0a8cec1c,0,0,false,no-termination-disposition
3cc59b5e88744fd997b8d8d79bdf0f8c,0,0,false,no-termination-disposition
0e8e800b885d414d9fd125617e641a9a,0,0,false,no-termination-disposition
9b6cdf6a63c04cef8395c9a3c03509ce,0,0,false,no-termination-disposition
3b3f255d67c0461db0a3ca681e3ab70f,0,0,false,no-termination-disposition
30d81ff4801c4dab8e73eedfddddc33f,1,0,false,
43e48a73f1d5475e9e65d1867914331e,0,0,false,no-termination-disposition
5c2ceaee854340abab4dc3c6ff4e0133,0,0,false,no-termination-disposition
308b85d48f5a44bd96025bf80f4b2a55,0,0,false,no-termination-disposition
7fa9e1bbbb8141bba9d4fd88fcfd9dbf,0,0,false,no-termination-disposition
4e42ba2143db40669cca314e2c514dac,1,0,false,
108c6067669d4ce39fa822fef98039df,0,0,false,no-termination-disposition
5b71a2c943af494ca28f079ab3ff4c9a,0,0,false,no-termination-disposition
8d3908fa85744365a7a2b81bd97b8404,1,0,false,
79fedf125c784a168be590a9b357e4a7,0,0,false,no-termination-disposition
0bd3d0eb0249408c8864d985d24a0631,1,0,false,
40bcc307dd534ddc94a9111dfdd31c4f,0,0,false,no-termination-disposition
cd27af49061c486b97a5dcb6dbcfbc2e,0,0,false,no-termination-disposition
158cdaa3819e4aad9dd1186141983a65,0,0,false,no-termination-disposition
428eff8bc712459e807df161c3ef3df6,0,0,false,no-termination-disposition
01b459e4d96e460893945969e36e48df,0,0,false,no-termination-disposition
1713c567c81e486e86acde25f4fc63ee,0,0,false,no-termination-disposition
3273f3403c6140eba17f68571bb4ff1d,1,0,false,
d208af747cc14cd383a868067322168f,1,0,false,
4814a76470e545dba44c48e7ebdc009f,2,0,false,
4e05320b8ade485799584390b37ca21f,1,0,false,
b2791c7aff2a43f2a4fa5f296dd5864e,1,0,false,
b06762d4b22b4a1ab7abfe1a4c6d0d5e,0,0,false,no-termination-disposition
ac0fb6b9824c470fa46ed3a935de33c4,1,0,false,
3bdc15eadb204dad9da723a78178c0a3,0,0,false,no-termination-disposition
8c13c7e7df234a818c6ebc438944f34d,1,0,false,
0f6bb0d4adf34b4b811a1989a65bbef5,0,0,false,no-termination-disposition
f9654c2ae84a41299e43bc0c73c4e191,1,0,false,
3ea8d4b6413346ba8db52b69355a321c,1,0,false,
4ec13012fe774ce4b8f64349ec92c319,1,0,false,
ad16da7231bc4249858ebb7097dc7f90,0,0,false,no-termination-disposition
2b0654a15d2e42629ce820ed30a82f96,0,0,false,no-termination-disposition
ee3e4e82c1db41a3baa05d7e1ed0e6ee,0,0,false,no-termination-disposition
e322e9a435ba4180abb237e01945f308,0,0,false,no-termination-disposition
695b16c4fba64a648a3b54c177ab450d,0,0,false,no-termination-disposition
5245f7ceb22648a7a5d4e5ff2d142273,1,0,false,
4d98f461b4b2470e9304c653c23f9d8f,1,0,false,
0fa2826ce3d5486bb86c1b1145cd6d9d,1,0,false,
78ae47f453e045a2855309ec488bc014,1,0,false,
099bdf6e579941c582195b806698b8ef,0,0,false,no-termination-disposition
ff0111f11f7849e1b2c3673af0d1056f,1,0,false,
82ac0aed3c354023b360f8cad81b15df,0,0,false,no-termination-disposition
a422db15cd5f4a4e9235cfb3b48cfd8d,0,0,false,no-termination-disposition
48bb7972757d48a49cfe9c82acb3c49d,1,0,false,
55482fe4552249e1a49be323b515a3f3,1,0,false,
97e30b46c3454c9caf76dd6261e1dc94,1,0,false,
99692f2c6d4548a2a3e584c79f148c0b,0,0,false,no-termination-disposition
2af15c29cdde4ecc96a1fb52a1c485c4,1,0,false,
44a569c5651d42ceae21590d5a03d3a4,0,0,false,no-termination-disposition
8aa55bafa2c841609bd620519c3cb09d,0,0,false,no-termination-disposition
14eef8983b59471ca6d304344cd5d79c,1,0,false,
bd32bda4f0d34f778a01613b334f61f0,0,0,false,no-termination-disposition
e7cfd8f098a0435284efb704ef87fab5,1,0,false,
03defe13a06f4aa5bbfe9c1cd5fdcb5c,0,0,false,no-termination-disposition
3557dd9066d8433993306a769c7e1ef5,0,0,false,no-termination-disposition
7d258ca0d39f4c8189ca1d9d30ba6011,1,0,false,
2af19beb74e94c6582fa077a83b4076d,0,0,false,no-termination-disposition
6670d2362d974aad86272596291140a2,0,0,false,no-termination-disposition
48a83c65f84d4480ab7a9a43cc890b34,1,0,false,
527fa32978d04e06ba79d37b3670904e,1,0,false,
338ca8ce143d4b1b810f619ef99aeb3c,1,0,false,
d285d7740d8d4ede9bbbeb3f17c4d983,1,0,false,
c49d1da20a634d6b82e4434d9e60cf5f,1,0,false,
fa966e7daacb45f8a38cc2685770b684,0,0,false,no-termination-disposition
04276cdd88fc4fdab997f3182d56dffa,0,0,false,no-termination-disposition
4edcd8cb401a4b1a8234a99331d2cb43,0,0,false,no-termination-disposition
eb7599b29f3a4f1a921f41be11513e12,1,0,false,
1db46c4dc896494ab8d0b6afb90df190,0,0,false,no-termination-disposition
342abcf67eff4f828f4a25c4a0e75016,0,0,false,no-termination-disposition
81b1ffaf668640fe901b7a5fcaf25d0b,0,0,false,no-termination-disposition
a15fa22c970240b4aa98d333b4736ee5,0,0,false,no-termination-disposition
bd8dac5c4aa44079ae32f407d370bd8b,0,0,false,no-termination-disposition
b5f3c256b0ab4714be4f32ccd129a314,1,0,false,
d15b084bd32047ee805ca8f0a38f9a6a,0,0,false,no-termination-disposition
6e42a659be23498eb2f4fb06db91194b,2,0,false,
180f989363b94b9cb16ce1af857365c9,0,0,false,no-termination-disposition
c27b84d062f349bb86def92efb49f75a,1,0,false,
dda9e24b927344b68b88735a3641a704,0,0,false,no-termination-disposition
737b4e1539844e6fa0c5919d5f103eb3,0,0,false,no-termination-disposition
d4c8b7dce7724c338477413206015661,0,0,false,no-termination-disposition
69b8c42e80e64779a5c5391da34c8e9b,0,0,false,no-termination-disposition
61b87fed29284dc3994716e3471b7745,0,0,false,no-termination-disposition
feaed498b4ef4af8b15ab6ee150d3beb,0,0,false,no-termination-disposition
160cccc09e8c4dd899ec61393d5172a0,0,0,false,no-termination-disposition
5953e434bf1f4227a5c92ed390953274,0,0,false,no-termination-disposition
cfe6aec6a6f3415c9f9310896d62343c,1,0,false,
9bf50a1daaad40589e6887a2cbddcb56,0,0,false,no-termination-disposition
69c7b89b50004291ab92808519ad7ec6,0,0,false,no-termination-disposition
39fbfc7f72ed441bbab1b179eb422627,0,0,false,no-termination-disposition
5e33f7a78f754156b5931b5fd0851dfe,0,0,false,no-termination-disposition
3bdf03115e6942178ec5d462a962e15c,0,0,false,no-termination-disposition
16e040a2390e4715b26394dcb8e07f3f,0,0,false,no-termination-disposition
d5776195822a49bd93646b9fbbd016a7,0,0,false,no-termination-disposition
3e1198a1263e415396066003fc5d24c8,0,0,false,no-termination-disposition
1e986fb202d344e5b1fc670307a893dd,0,0,false,no-termination-disposition
4a714df56fca4178b121799a19ff3184,0,0,false,no-termination-disposition
d814057013b3494f9e1845714dc5552e,0,0,false,no-termination-disposition
d2359e91446b4cbc8793ab14bb4d5a2a,0,0,false,no-termination-disposition
872435f13cd141fd816958de5178cf8e,0,0,false,no-termination-disposition
302987d043264597a2ee6162ee61f8c1,0,0,false,no-termination-disposition
8c245b68a8704fc18687737ec8e57153,0,0,false,no-termination-disposition
a11bc451b3da49cfb89da456804d0b6c,0,0,false,no-termination-disposition
642f4dc49cdb4a8d8894c859f0b94a04,0,0,false,no-termination-disposition
7f72a65651e5412696bf5d339a721f0f,0,0,false,no-termination-disposition
409da64f697a471dac3e8a45a9a1e3b2,0,0,false,no-termination-disposition
75c020a4a2c44289baa9decc1ac2fb36,0,0,false,no-termination-disposition
54c0108dbbe54c4abd3cb7bd9af90765,0,0,false,no-termination-disposition
a80e0a37f363449d8aa688c575e92a6a,0,0,false,no-termination-disposition
62ccf70f593e4f02a98ca3c74adfb39d,0,0,false,no-termination-disposition
c0de69d4833e49a7a9a73e2ce8388f1a,0,0,false,no-termination-disposition
62e447cfcb9842e99eed8784cc5dc6a9,0,0,false,no-termination-disposition
e7c80f2ac26642fea0fceb392fc8f8f3,0,1,false,no-termination-disposition
83f071eca87743059e0325e914b7967d,1,0,false,
04b8c22c02f24d98a1fa47a33b720c6c,0,1,false,no-termination-disposition
6ad726bc1a884da08a4b34a878035f9e,0,0,false,no-termination-disposition
c18bbfbf00144e1a9fab69f8346c8b74,0,0,false,no-termination-disposition
64a474b98fa8478c8c5178d4681531fc,0,0,false,no-termination-disposition
bbdb60beeaca40f2a943809dcfedf057,1,0,false,
e0b98b40b6bd41d1a1faf691d792255f,0,1,false,no-termination-disposition
6c07cf0a2a2047ce98c3a1441814dfaf,0,0,false,no-termination-disposition
45f72eeee70a41759e907dba3c3309b6,0,1,false,no-termination-disposition
33574d5a4a92464dbab218b1c18b7fb8,0,0,false,no-termination-disposition
bb2881b0e08148419fd0d2e68c983598,1,0,false,
380dc8b216574508a5df3cb0ffa6a7d7,1,0,false,
f9eb1743c74d405b9ffab4bd10852c6b,0,0,false,no-termination-disposition
eae9073bce1944df99acacb4d366a845,1,0,false,
982df0db5a1c4a9fb203267bd5afdff2,0,1,false,no-termination-disposition
5b866cd6218b40f8a10956e132b548e1,0,0,false,no-termination-disposition
a82f57e733bd4da9a3b2578ed1621849,0,0,false,no-termination-disposition
ac922de46eaa4a07a3b3bfdfaa9208c1,1,0,false,
7b1f1740248f4dbc9fe40d6fbd3b3b5c,0,1,false,no-termination-disposition
7e01fb6f24764bcb8f4b6c383116a0ff,1,0,false,
eab596d241124ca6b2c93c9c666d4285,0,0,false,no-termination-disposition
d0aa5fb5903a487d8154027d2f71449d,1,0,false,
6d7dc83e4e774cfe94af2469f75a2a73,0,1,false,no-termination-disposition
5931f80a01674b7ebbca6ec80c09e354,0,0,false,no-termination-disposition
2a8e3fe700124e918829f4880c9a09fb,0,0,false,no-termination-disposition
ca04f5c52b814ac69d8bf230ab1f5dc6,1,0,false,
6ef198299c8b4806824c5054811526de,1,0,false,
f0cd62fead7143939a8fe023584b8cbd,0,0,false,no-termination-disposition
1de1ea690fd143a395ee55dca742b9f7,0,1,false,no-termination-disposition
0f1da710cd714f428f00372c4440ff33,0,1,false,no-termination-disposition
5112952e9b88403c855ab35bd2c50840,0,0,false,no-termination-disposition
64c57f78e4dc413bb5c8a7bfc89fed1f,1,0,false,
b1bb346e1cf84849a99b30b0fa4b64fe,1,1,false,
a5daf73c7edd4ff38741c86f4b49cb34,1,0,false,
7b1ae02b07b54dd984a8bc976f4d0dda,1,0,false,
7015cf21025a418ba8efcf1a5901f06e,0,0,false,no-termination-disposition
02ba9b58d0d24f51a882e62dc5d030ab,0,1,false,no-termination-disposition
b74e32b6cb7d4b4b8833368406fde949,0,0,false,no-termination-disposition
6619de3779ba4837a670903de55761ca,0,1,false,no-termination-disposition
b8cfe72fd6cd4df7b604fc336da4d373,1,0,false,
72534b6a97a64f31be833d4a6c7ce06a,1,0,false,
874614852b894ac980e4e35a65faa40b,0,0,false,no-termination-disposition
194a06ac3e7e4c8f9ab48ccee0e29a21,0,1,false,no-termination-disposition
58aad6c929284fd0bb61c51a92a953cf,0,0,false,no-termination-disposition
9cfb9c3cb39a4f179f2bc021666f596c,1,0,false,
e053f0f499044bf79e90672a415fceb7,0,0,false,no-termination-disposition
4f96a60b9b4345209dd70cf2f21d83e5,1,0,false,
ed37ff0856e64e2f8eddb06a6c8cdf4d,1,0,false,
b11c86b2198d46caa2a6e840cb351ee1,0,1,false,no-termination-disposition
ba9122a1516f44e2a87a83e057e62fe0,0,1,false,no-termination-disposition
a2b355c0f59a44a9a396a4b20585a8c4,0,0,false,no-termination-disposition
4932952d6e2141708bfb8fef403343d6,0,1,false,no-termination-disposition
70cf7d0ccfae4b37b72bb36125a1aafc,0,0,false,no-termination-disposition
cae5eaa72a1543f1bd072d83cd8e1755,0,0,false,no-termination-disposition
6a0d7752e8ef4d8294f35a1991a9ec9d,0,1,false,no-termination-disposition
e9de8d266a09423fa5e3748f9cd431da,0,0,false,no-termination-disposition
2e1e41952ec14ddc8e329bc957f14fd1,0,1,false,no-termination-disposition
b8818715a2cd4d6f9ab5f1a390334e73,1,0,false,
49cfbed566ed404492f6606442f72357,0,0,false,no-termination-disposition
cfea95215a6747bc86c9dc2a93e8dadf,0,1,false,no-termination-disposition
30cdbbb2cd7947a1ab41c818ff257bd5,0,1,false,no-termination-disposition
fe1aeffe2b354864a9038dca2c0e30e2,1,0,false,
464b762cc923480d8417fef498fb420e,0,0,false,no-termination-disposition
b3b041ad4cb4496da8ee50d6189f1e36,0,0,false,no-termination-disposition
93d056c20dc9488f8194e5e064234e1f,0,1,false,no-termination-disposition
b80c47ed8415472f9fb85fa8fc39223d,0,1,false,no-termination-disposition
1a519dbfa8234eaf9e72e31f4925d146,1,0,false,
80a9504aa1e7409ea15a38a1f85b9d14,0,0,false,no-termination-disposition
3570d3d3ada94167b41f54fc9e40e0a8,0,0,false,no-termination-disposition
b8af5874ce9747cb80a6984d6f4e47ef,0,1,false,no-termination-disposition
e902580de71b4a288bc5ef08f340a44c,1,0,false,
cca98f933aa0497790cac658f9d517fb,1,0,false,
1f9659662a104c3ebe2a6d088918800a,0,1,false,no-termination-disposition
0138b431655e437daa88059ec7614c56,0,0,false,no-termination-disposition
c85e2a4cc84145fda2dbef0a3728ac3d,0,1,false,no-termination-disposition
16d3bde95e03408dbe17ac2afeb454c7,2,0,false,
2050431b407b43d0ac971e52f3f12fd8,0,0,false,no-termination-disposition
004ff1126b3f4bb2ac961210ce5cf94f,0,0,false,no-termination-disposition
53995137e9c841c299a80b2d17e1466b,0,0,false,no-termination-disposition
94490e603b6f4e0f9b62cd3cd5693902,0,0,false,no-termination-disposition
f285ad9f510a4835b63c32dc4639dcb0,0,1,false,no-termination-disposition
25982399ee4142d1957c64175039d119,1,0,false,
31b89a25afec4cf6bcdb3cff5a0ddcd9,0,1,false,no-termination-disposition
7c961f251c8e4d97aba883dc3da2bfb5,0,0,false,no-termination-disposition
d95a8133b2de4ba681124267dccd6844,0,0,false,no-termination-disposition
6a5e3a83e1ae4041ae17836fbcc97ea5,0,1,false,no-termination-disposition
6b5f7c7b87fa48609a55597ce5fbe583,0,0,false,no-termination-disposition
d90fb8cfff5b453e99caaf63611ea41f,1,0,false,
6138d6ea001f49edaf420f20a0f2a94c,1,0,false,
6c78161256e749ef91e567f8579bee26,0,1,false,no-termination-disposition
4ae8975888554cd390074270657b03cc,0,0,false,no-termination-disposition
b25493ce87c244afae16e9c35b2363a3,0,1,false,no-termination-disposition
af6ceaa9933143b99a8ae93eadb72619,0,0,false,no-termination-disposition
9f0036b72aa24815b1bf9564d47f0f62,0,0,false,no-termination-disposition
03de930e4e6c447aa24b02f3a5bbe538,0,1,false,no-termination-disposition
0687cdb9acf14dee9f2887a7f5eb33f4,0,0,false,no-termination-disposition
4bfa2d54f384443c875ec79a17932830,0,1,false,no-termination-disposition
f0dff8e2dff54c9eb14a37009737f470,0,0,false,no-termination-disposition
7110dd71e71f453796f8d88d1511b0b8,0,0,false,no-termination-disposition
db7a9cddf8924c03a9806e4adee3ece2,0,0,false,no-termination-disposition
0937ce9292764acba3792434d85d2349,0,0,false,no-termination-disposition
b7490f9b8bf1424c899f09c3945342f6,0,1,false,no-termination-disposition
75b05484afef483a90ed13f9ef0365bf,0,0,false,no-termination-disposition
0432839539564838a1ff964a4d1b83fb,0,0,false,no-termination-disposition
8aba669d969d4a0483c6dda9bde9f8c7,0,0,false,no-termination-disposition
916fa73d90364f50a7df76d6712c359f,0,1,false,no-termination-disposition
cca6adcf83db42d4951984a18e4602f0,0,0,false,no-termination-disposition
b672c3496aa94fc2bf2e5d2c6575c656,0,0,false,no-termination-disposition
be5e2f6db8064d47a060ae6f39ea6da8,0,0,false,no-termination-disposition
1c8b1d403b8f42f99b43f02a2e723f93,0,0,false,no-termination-disposition
728fae170fd844a0bb16496ac9b99e88,0,1,false,no-termination-disposition
d5acf06d4a7a41579c3e1a894b645dc3,0,0,true,no-termination-disposition
2826906f66f04c1db8b2136c79998b50,0,0,false,no-termination-disposition
ff734455040d4732add81b2b0168591e,0,0,false,empty-rationale
a9fd569fe2ad4cf5a9005b766b42b4c5,0,1,false,no-termination-disposition
6fb7f434addd4c26810caacf5affecc7,0,0,false,no-termination-disposition
af15f24a67db47459b65f3e8b43f7a7d,0,0,false,no-termination-disposition
5ebee5fcbd8a4481aae5898fb2132539,0,0,false,no-termination-disposition
8d947a2ecaac4748b236df0fb346dec5,0,0,false,no-termination-disposition
2567e69e71ff42fa974dee92d9adc5e1,0,1,false,no-termination-disposition
97a21518fcef46ff88bb7024c95f8ea2,0,0,false,no-termination-disposition
2e8185f3cd8c43c7ba60d9fb25145cb7,0,0,false,no-termination-disposition
caa63c009679463385617979a1c13a86,0,0,false,no-termination-disposition
fd3d35e5facf429a980cfcf7c17f0460,0,0,false,no-termination-disposition
e85c19939372480695ca65b2d53ae45a,0,0,false,no-termination-disposition
473679e8944746ffb888342fff77327b,0,1,false,no-termination-disposition
3d019b7d147949fa9ceda2b4ddb08200,0,0,false,no-termination-disposition
17d3a82f5d6444d1a3bb38d9d48b076c,0,0,false,no-termination-disposition
