episode_id,euphemism_gradient,cta_depth,future_framing,note
bd32bda4f0d34f778a01613b334f61f0,0,0,false,no-termination-disposition
3557dd9066d8433993306a769c7e1ef5,0,0,false,no-termination-disposition
2af19beb74e94c6582fa077a83b4076d,0,0,false,no-termination-disposition
48a83c65f84d4480ab7a9a43cc890b34,1,0,false,
527fa32978d04e06ba79d37b3670904e,1,0,false,
d285d7740d8d4ede9bbbeb3f17c4d983,1,0,false,
fa966e7daacb45f8a38cc2685770b684,0,0,false,no-termination-disposition
4edcd8cb401a4b1a8234a99331d2cb43,0,0,false,no-termination-disposition
1db46c4dc896494ab8d0b6afb90df190,0,0,false,no-termination-disposition
81b1ffaf668640fe901b7a5fcaf25d0b,0,0,false,no-termination-disposition
bd8dac5c4aa44079ae32f407d370bd8b,0,0,false,no-termination-disposition
d15b084bd32047ee805ca8f0a38f9a6a,0,0,false,no-termination-disposition
180f989363b94b9cb16ce1af857365c9,0,0,false,no-termination-disposition
dda9e24b927344b68b88735a3641a704,0,0,false,no-termination-disposition
e0b98b40b6bd41d1a1faf691d792255f,0,1,false,no-termination-disposition
7b1f1740248f4dbc9fe40d6fbd3b3b5c,0,1,false,no-termination-disposition
0f1da710cd714f428f00372c4440ff33,0,1,false,no-termination-disposition
6619de3779ba4837a670903de55761ca,0,1,false,no-termination-disposition
ba9122a1516f44e2a87a83e057e62fe0,0,1,false,no-termination-disposition
6a0d7752e8ef4d8294f35a1991a9ec9d,0,1,false,no-termination-disposition
cfea95215a6747bc86c9dc2a93e8dadf,0,1,false,no-termination-disposition
b80c47ed8415472f9fb85fa8fc39223d,0,1,false,no-termination-disposition
1f9659662a104c3ebe2a6d088918800a,0,1,false,no-termination-disposition
31b89a25afec4cf6bcdb3cff5a0ddcd9,0,1,false,no-termination-disposition
6c78161256e749ef91e567f8579bee26,0,1,false,no-termination-disposition
af6ceaa9933143b99a8ae93eadb72619,0,0,false,no-termination-disposition
9f0036b72aa24815b1bf9564d47f0f62,0,0,false,no-termination-disposition
4bfa2d54f384443c875ec79a17932830,0,1,false,no-termination-disposition
f0dff8e2dff54c9eb14a37009737f470,0,0,false,no-termination-disposition
7110dd71e71f453796f8d88d1511b0b8,0,0,false,no-termination-disposition
db7a9cddf8924c03a9806e4adee3ece2,0,0,false,no-termination-disposition
b7490f9b8bf1424c899f09c3945342f6,0,1,false,no-termination-disposition
75b05484afef483a90ed13f9ef0365bf,0,0,false,no-termination-disposition
8aba669d969d4a0483c6dda9bde9f8c7,0,0,false,no-termination-disposition
916fa73d90364f50a7df76d6712c359f,0,1,false,no-termination-disposition
cca6adcf83db42d4951984a18e4602f0,0,0,false,no-termination-disposition
be5e2f6db8064d47a060ae6f39ea6da8,0,0,false,no-termination-disposition
1c8b1d403b8f42f99b43f02a2e723f93,0,0,false,no-termination-disposition
728fae170fd844a0bb16496ac9b99e88,0,1,false,no-termination-disposition
2826906f66f04c1db8b2136c79998b50,0,0,false,no-termination-disposition
ff734455040d4732add81b2b0168591e,0,0,false,empty-rationale
a9fd569fe2ad4cf5a9005b766b42b4c5,0,1,false,no-termination-disposition
6fb7f434addd4c26810caacf5affecc7,0,0,false,no-termination-disposition
af15f24a67db47459b65f3e8b43f7a7d,0,0,false,no-termination-disposition
8d947a2ecaac4748b236df0fb346dec5,0,0,false,no-termination-disposition
2567e69e71ff42fa974dee92d9adc5e1,0,1,false,no-termination-disposition
97a21518fcef46ff88bb7024c95f8ea2,0,0,false,no-termination-disposition
2e8185f3cd8c43c7ba60d9fb25145cb7,0,0,false,no-termination-disposition
e85c19939372480695ca65b2d53ae45a,0,0,false,no-termination-disposition
473679e8944746ffb888342fff77327b,0,1,false,no-termination-disposition
3d019b7d147949fa9ceda2b4ddb08200,0,0,false,no-termination-disposition
17d3a82f5d6444d1a3bb38d9d48b076c,0,0,false,no-termination-disposition
9fce442365294661b303e05796d0336a,0,0,false,no-termination-disposition
a71a531ba530423fa7add3c46390c641,0,0,false,no-termination-disposition
24486b7dc23346c9a7b50859d62e810a,0,1,false,no-termination-disposition
5ba7465e55af4e97ae4085c7d30738c9,1,0,false,
399959defcea42e18919882bdf91a326,1,0,false,
815475d5b363435281f512a5ed50f79f,0,1,false,no-termination-disposition
6b678e0b45324d34b76425edcf813305,0,0,false,no-termination-disposition
a29795d5f72f448b9dc8ff6ae2e51c87,1,0,false,
87bb7197cc634628bedf78e98e2f8fbd,1,0,false,
047767f379164d55acb08015310466ab,0,1,false,no-termination-disposition
39a50a8cb92343c68aa26dfd43721da6,0,0,false,no-termination-disposition
991a0d7106454ad2ba11f6003baf0a05,1,0,false,
0e22f1de87f94c30acb10072054b9f68,0,1,false,no-termination-disposition
9db4e4a0df374060bbd97af1d1c3da02,1,0,false,
d4aa11dcbef74ec2975f80fb49af6d8e,0,0,false,no-termination-disposition
7bfea749303e418ebbdfa1caf92700b8,0,0,false,no-termination-disposition
bfaa817e5cec41a088f7b528478b4e81,0,0,false,no-termination-disposition
e5a11c77f4754e6a8c1125af77f76d83,0,1,false,no-termination-disposition
aeef16571e07462faa82c8c88b1e0bc6,0,0,false,no-termination-disposition
b11855bb536148f2a423739b7b0bb1d6,0,0,false,no-termination-disposition
b5b1d931f2974c8184b13510c2df303f,0,1,false,no-termination-disposition
f9e64bdfc26449a790092b729d261c5e,0,0,false,no-termination-disposition
ed5dadb6c8f74e00b34725f417c943ff,0,0,false,no-termination-disposition
96ac44443f544068aef9a9a65a6ae8f4,0,1,false,no-termination-disposition
245d39e4f4e04a6583814b9e974f7639,0,0,false,no-termination-disposition
0813e9f95ba54e9293edcc9d7209c13a,0,0,false,no-termination-disposition
622c38524a8147c09cace5dbda34cc8a,0,0,false,no-termination-disposition
4b3b8866867c41fb8bc2ea13f2101a01,0,0,false,no-termination-disposition
ce2dce9f314c4385acc5ffc016aa25f0,0,1,false,no-termination-disposition
6b9f3c02bd9b449c996a783812aca4b9,0,0,false,no-termination-disposition
d6342f68b72342c5909bd7693f767590,0,0,false,no-termination-disposition
5fd1eac7b3f946a79730d6537fc085c3,0,1,false,no-termination-disposition
a83c7642250e41d9a899dfa84af1c68f,0,0,false,no-termination-disposition
41d1fd390be54379a5464ce5c2ee9bcb,0,0,false,no-termination-disposition
b5adfd345a4949ac94ec4355f79beec3,0,1,false,no-termination-disposition
1b3fee852db941939855f0da2d23bb4d,0,0,false,no-termination-disposition
5eb08257912f4096816548f7c03dd5bf,0,0,false,no-termination-disposition
32bef43e820a4e4cb8c1266eb35a9eea,0,1,false,no-termination-disposition
76b1f9a83a5649059fc6540b6c9b5474,0,1,false,no-termination-disposition
7bf63c055c694c97b1380ae35ce4d15d,0,0,false,no-termination-disposition
0aec753364ef432aaa6b0c77cbd9d706,0,0,false,no-termination-disposition
ae7d9a8bbc9d490bbcaf72d00b3ab11d,0,0,false,no-termination-disposition
2ba49ce1238c401d9df561d8c23c2237,0,1,false,no-termination-disposition
0afec7e3bedb434bbcd1c4db67af8e15,0,0,false,no-termination-disposition
06e052bc80bb475bbd825a0034e009cc,0,0,false,no-termination-disposition
05c3b4bd81c349cf8882a51a59c0716b,0,1,false,no-termination-disposition
7048623f0338401aac593219493577c0,0,0,false,no-termination-disposition
d3a5dafc19e04337b81302e6312aaf35,0,0,false,no-termination-disposition
ac63af478d374362b4d06af5b5a765d6,0,1,false,no-termination-disposition
d93f17169cb74489bafc7fe6796d0b48,0,0,false,empty-rationale
28e12091498c429f93bddb9721487298,0,0,false,no-termination-disposition
8232ecb316244614bef248b2a9237867,1,0,false,
cfb53ee1099c444d95adbd7ac670c533,0,0,false,no-termination-disposition
3caecc7542124d4a9a4b923c6ea2365b,0,1,false,no-termination-disposition
793247acfb564db8ac14a14d0aad5b8e,1,0,false,
df243b41ecea44f781d51e7d6f3c3351,0,0,false,no-termination-disposition
1e992ab40d044371925478e3f33eb35d,0,1,false,no-termination-disposition
13192cd99920490c83d7eb84c4a91856,1,0,false,
0a543907e07e4542aa202913bc841db5,0,0,false,no-termination-disposition
0a4bc140fce14242b3abc0b51a8d17b0,0,0,false,no-termination-disposition
62fbd7863d7e48719bdf8130990f3011,0,1,false,no-termination-disposition
31548a00427643e5acabebc9556bb13e,0,0,false,no-termination-disposition
d0b1bfd87d0e4b9798d93ef2ad7bc3d1,0,0,false,no-termination-disposition
9ef5a218330c4fc7bcb9bf5116b19a2a,0,0,false,no-termination-disposition
6333dd5aab3849a4b87bfe01ef197c3b,0,1,false,no-termination-disposition
0af00343f44e4c248cce945a802752e1,1,0,false,
04ddf4d85ae44e838626b737efb41490,0,0,false,no-termination-disposition
8dcd37fc29e54e8e8d90e9bcb50446ab,0,1,false,no-termination-disposition
d37099acd72f4022a9a64df18470cc91,0,0,false,no-termination-disposition
dd89b9a952a74a809e8b9a399399bd02,0,1,false,no-termination-disposition
782d2bdb9671471e956c8425d6b60b43,0,0,false,no-termination-disposition
d654da27be41422a80e91b0cb14264d8,0,0,false,no-termination-disposition
63645e942f1a4f868ea9820d6bfd26b1,0,1,false,no-termination-disposition
360867c0233440519566574a67a1d198,0,0,false,no-termination-disposition
cce458f9bb734e958048f2aa096afa77,0,0,false,no-termination-disposition
9aba9ea8c47d4be7838fd7f730a65932,0,1,false,no-termination-disposition
fbce9c3374874633a16b7f2c5854acc5,0,0,false,no-termination-disposition
822cad1e890943c2be6caefc0cc9ecbb,0,0,false,no-termination-disposition
5d0aa8c879e34c24b00fc5a726467aad,0,0,false,no-termination-disposition
d700a4cb75e943ffbd35b61167c1fd5b,1,0,false,
b44093b908264f6099b74aa36f4872a3,0,1,false,no-termination-disposition
23b9b16d5db543d694f3d06b92aef9ac,0,0,false,no-termination-disposition
5ddf4d5ef8fb41dc89e8fd9c151e2f39,0,0,false,no-termination-disposition
34123c43fb174cab974623245067f1c7,0,1,false,no-termination-disposition
f2c22f15a21c4b9d9915df26b5d02095,0,0,false,no-termination-disposition
c326cccc70b3497c8b901f01ec2a680b,0,0,false,no-termination-disposition
1d80d83fefed4839a6cd2d953802de0e,0,1,false,no-termination-disposition
4b207bb497a14f579cd994083384864c,0,0,false,no-termination-disposition
d956ee077cf74baeba777497498ea151,0,0,false,no-termination-disposition
6792336f9a8c488b8650dc61fcea283e,0,0,false,no-termination-disposition
4978d2fc6e6946faab5b198800b08353,0,0,false,no-termination-disposition
b1dd0dcac30047e7aac2343a05430162,0,1,false,no-termination-disposition
e9ca8ae08b124387b3c4853e40c0af33,0,0,false,no-termination-disposition
61215dd037c1423287fecd039b9d3cb8,0,0,false,no-termination-disposition
03bf2efdb500472486ce41446d73f8ce,0,1,false,no-termination-disposition
d87184c188244b6b9ba3a3bcca067891,0,0,false,no-termination-disposition
21095a8bbfbf43c39f3831a7058add48,0,0,false,no-termination-disposition
b539ac6eeed943e8a56f6ceda663ce7c,0,1,false,no-termination-disposition
1afabebfbf004442be6d40971a2c34b5,0,0,false,no-termination-disposition
57fe6112a487400185ac9b5ac127c487,0,0,false,no-termination-disposition
9137985d7f9f44498aab00febf0e928b,0,0,false,no-termination-disposition
3118c5d7b42945e7ae170562a277422d,0,0,false,no-termination-disposition
e371db630bc94a4985ac711f085784d6,0,1,false,no-termination-disposition
ba97a9c904b647aebbaf82dbc39544bd,0,0,false,no-termination-disposition
0bcab856aded474da5c5d47d6d7696eb,0,0,false,no-termination-disposition
e5cb15c880bd4cbdbdd40b0b9391cb58,0,1,false,no-termination-disposition
842c48c25d944530aed3e476efe6287c,0,0,false,no-termination-disposition
2ceed42fecc04ec595fa1af06478202f,0,1,false,no-termination-disposition
f78fa7b396824695a7d0e1f007860350,1,0,false,
415f65f7acb24a83a1f1d7cd591914b0,0,1,false,no-termination-disposition
8bc89c4e4669465aa0e93c84b0dc5edd,0,1,false,no-termination-disposition
233908ccf2a94897a69e54e60a66c472,0,1,false,no-termination-disposition
8bb133714eb54b8bb529c13e7a14f794,1,0,false,
42a2dbbb0e8e4d3a90ec7027dd92e3ed,0,1,false,no-termination-disposition
f99779cdbd1c4244a81d178a63b4733e,0,1,false,no-termination-disposition
7208823fa2a84593bf31da63803b43bc,0,1,false,no-termination-disposition
b9cfaff205e446e98ee0bf5b5b7a7321,0,0,false,no-termination-disposition
24b7f8d195984e32b0a9f3292832129e,0,1,false,no-termination-disposition
7f0c637a3fa0412d9afc303e33e0ceb7,0,1,false,no-termination-disposition
009d8eee6f444c6891efe27567bfa2a9,0,1,false,no-termination-disposition
2e9d1efec31b4e468575b98c326a9b0f,0,1,false,no-termination-disposition
07ed2f75d12e48cc8d30e0407c64b313,0,1,false,no-termination-disposition
191564c43187404d883afc1d6efd439c,0,1,false,no-termination-disposition
a5028e11abfb485d91e782b76728bcf7,0,1,false,no-termination-disposition
57a9afa0d7184cbe9477a06fd047f661,0,1,false,no-termination-disposition
82bcb3edae3c41919a5c5775b6786f02,0,0,false,no-termination-disposition
05f5e6ed952f4d9fbf05d606bbed94ff,1,0,false,
8ddf46633c29407d81c6d47d2544ede0,0,1,false,no-termination-disposition
e399dcf97e5242a8b3e632c834432d57,0,1,false,no-termination-disposition
83307b97f0874faaa9c231682432efa4,0,1,false,no-termination-disposition
b6c28ded608b4d7590ce821b5d0cb12c,0,1,false,no-termination-disposition
96c75d83851c4be29140ff9e33506993,0,1,false,no-termination-disposition
0a9b4bd66ea3486ba573d4a1f0394394,0,1,false,no-termination-disposition
679e7820bbdb45e4b9095204c8ef4fce,0,0,false,no-termination-disposition
840d88cecf2746a2a506b6e4731bfc29,0,1,false,no-termination-disposition
e670da482c324ef38360dffe23949af6,0,1,false,no-termination-disposition
7497fa50c6af4e58932cc2cd8614af20,0,1,false,no-termination-disposition
1bc1d62ced9c4ac5a1dd2a6a11613bb4,0,0,false,no-termination-disposition
43bf5b5642254b3daffe7739f77a82ee,0,1,false,no-termination-disposition
34af448ce8b34539b72aace3edc7d576,0,1,false,no-termination-disposition
8ed83dc392634b7cb902826eab5f1e98,0,1,false,no-termination-disposition
3643fadbfc5f4eb7bac3af3e4c6b3a9c,0,0,false,no-termination-disposition
bf2f0a1ca3114cbaa8e3db46f869e710,0,1,false,no-termination-disposition
54abbdc7040d4a21b4a6d7f81065a0fe,0,1,false,no-termination-disposition
0a1f98eb4439469c9934d2dc712962ae,0,1,false,no-termination-disposition
4c160e89ee8e4f0e963e3e3404bb6482,0,1,false,no-termination-disposition
c2627c5e146a4084a31ad83210a93acc,0,0,false,no-termination-disposition
2e353185223f4004afb9180d4f0a6d33,0,1,false,no-termination-disposition
148e982824d74bcaab2b1b23a6f5f259,0,1,false,no-termination-disposition
a0fbed34d04e4486bb8998a62a3887ea,0,1,false,no-termination-disposition
6c0d28b22cc3443aa51003deaf65e3f4,0,0,false,no-termination-disposition
d92138a1cf0e48ccb0abdccfc850f141,0,1,false,no-termination-disposition
06c5d9d1acbb4d85ae7ab9f06e16de3d,0,1,false,no-termination-disposition
4840f1c149db4dd1acce6c93bc5de529,0,1,false,no-termination-disposition
52001681aede4699a58ebc4de1b2f195,0,0,false,no-termination-disposition
a6d5851d78a34dbfa02bde8446d0a1ef,0,1,false,no-termination-disposition
37d94499363a4ca3b3014f40a9b8a612,0,1,false,no-termination-disposition
ce6017ca35e444f791322629dba40d07,0,1,false,no-termination-disposition
c85aa894554b43efa7c53d8d6edff802,0,0,false,no-termination-disposition
4fed6fd2976c4cd58decbabccd6d0c07,0,0,false,no-termination-disposition
e61bf31a978d4b91b022e78aaa945d92,0,0,false,no-termination-disposition
f40a6edaace34f5dafa0c7cd89501009,0,0,false,empty-rationale
4e6e34b6ce9c448b96687f0353097c78,1,0,false,
9518ecec23f44e87a869ac822839b821,0,0,false,no-termination-disposition
46fd4cb454a64153ba132ea8288ba2d0,0,0,false,no-termination-disposition
7e9675bcfb1c4dba8af8f7f0f77598a5,0,1,false,no-termination-disposition
95648106f4d647cd87103d48aa55bf00,0,0,false,no-termination-disposition
67f57a58900e4de5af91f4dd68439968,0,0,false,no-termination-disposition
ecf0d7fdfc92469dbb62f7c6dc3c39ab,1,0,false,
ff58a119782945ed90c3ea028e4e92f7,0,0,false,no-termination-disposition
5efc67c29b214f868bb53c022d52da7b,0,0,false,empty-rationale
d79a8ef5a9fd46e788b56457a9a015c0,0,0,false,no-termination-disposition
318f75de3e9b44348bbdec7887b24a7d,0,0,false,no-termination-disposition
d4e35b67830d496bb500ef28439b4f4d,1,0,false,
4759db92f6454cf6be389c46aa375091,1,0,false,
8b29c864e1454982b78f58e6b6d4f20f,0,0,false,empty-rationale
8215663b7abf4f92b6cb57b4ad1f1a97,0,0,false,no-termination-disposition
825ec606470e49a186f2c23cbf218a51,1,0,false,
ceec86b2ecf64953af77047583d3ba82,1,0,false,
21f2c6915b544429bee67fa313c1bdc8,1,0,false,
25bd31a0346c4883948bbb327ab9bdcb,0,0,false,no-termination-disposition
15b1046dd9c44df88ee3f0b1239d12a3,0,0,false,empty-rationale
ed2edcd2427a483daedf83bf7b9f3add,1,0,false,
0d129a2ebdef4ab9b25c8f076927984f,0,0,false,no-termination-disposition
10a31683e57b42e5872d61c1269da032,0,0,false,no-termination-disposition
a21a6228e81645ffa03ddadad6d276a2,0,1,false,no-termination-disposition
d9f5560dcd0c4ea7aea940f0c99f1a8b,0,1,false,no-termination-disposition
5c8e665b7c0a4964830980583d61b28c,0,0,false,no-termination-disposition
c4668fb0f6254713984ffbad28e32fd8,0,0,false,no-termination-disposition
ac62ee8165ef45f598e64b8ed0cc6bb0,0,0,false,no-termination-disposition
b5b3cfd970ac4f1c9737f9ee541aac71,0,0,false,no-termination-disposition
5ada4110c0164764953146af02a19231,0,1,false,no-termination-disposition
08ac11c9cf524e47852b3e97195b7254,0,0,false,no-termination-disposition
e884de55eaab44e681477254e7d9a800,0,0,false,no-termination-disposition
fe0038a314c74a258fc35adbd87eadb8,1,0,false,
feff836078c5433a87901c595c062cc6,1,0,false,
b586b39f06124f3e8ff99c8a99f3d4ea,1,0,false,
85408cb2c6e54b1383bc8e1b70619e14,0,1,false,no-termination-disposition
eec47d2185c24e9aaf9e586ccd2264c7,0,0,false,no-termination-disposition
0fbb58280a7a48fd957a01dbcee1cc3d,1,0,false,
2e492ec93b904804be622da85690c3d1,1,0,false,
48db99298e4947cfa0dccf05bc97b00b,1,0,false,
a8311796e25446b38e4bb41b8a03c516,0,0,false,no-termination-disposition
f120945d38ce48469840a2aa06f27f2b,0,0,false,no-termination-disposition
d5beb782e3494c918e389c8233e4ee40,1,0,false,
27bf95c0b884471da784706ed7c74167,1,0,false,
721c48071abd438c821a882b90206e1c,0,0,false,no-termination-disposition
cf5568eca5bb473da2f6be4280f4c505,0,0,false,no-termination-disposition
3ffa4a0409834aed8312af2a9916dcb9,0,0,false,no-termination-disposition
bcc818317d1f47a5aae39582d5323234,1,0,false,
7d95182e67744d05809a4e8c273b0329,0,0,false,empty-rationale
6d6b800363264e5ba8b19811d78f8c5d,1,0,false,
4d9237b3628846b3a5ebbb6d5e5c87cb,0,0,false,no-termination-disposition
ff1230d6aa304f68808d0d3592971dbf,1,0,false,
1195ba12c21e4d309c37f5ffe92066b4,1,0,false,
056627973bcd4298be8a50fb9daab6e2,1,0,false,
f9d330c51e694f259fdf29e81072eabe,1,1,false,
1d33aec9b9714770be896d01421f493f,0,0,false,empty-rationale
e363579d49d44abab6c6c0e0b323355b,1,0,false,
2f672086d2c547e8a2869b5c1bb7ca9e,0,0,false,no-termination-disposition
